ResponseId,affiliation,adultQ,politics,party,usdream_1,usdream_2,sex,edu,race,income,USresidency,Political_views,Party_affiliation,NPItot,MoAimportSUM,MoAachieveSUM,IDEASUM,mindfulSUM,belongSUM,efficacySUM,supportSUM,SocMediaSum,NPI_sum,physsymSUM,stressSUM
R_1psZg7vvoFxxaLf,michiganstate,2,5,6,5,4,2,2,1,5,1,5,6,6,67,36,29,52,35,34,84,49,21,17,35
R_2eVzCqaNUygCbda,michiganstate,1,3,3,4,3,2,2,1,7,1,3,3,5,56,37,31,57,41,30,81,39,20,17,37
R_2OZpSM3xzN8gmbN,michiganstate,1,4,7,4,4,1,2,1,1,1,4,7,6,76,33,28,64,41,30,66,44,17,17,30
R_3n5T0lfMzVCkWBC,michiganstate,1,1,3,4,4,2,2,1,5,1,1,3,4,80,40,31,69,34,38,84,44,21,17,30
R_V3wsZf9dJhdu3fz,michiganstate,1,7,7,4,3,1,2,1,6,1,7,7,6,69,34,28,61,36,28,69,29,21,17,29
R_1Ig8RMcKp8uu8I9,michiganstate,1,5,5,4,5,1,2,1,7,1,5,5,3,72,31,30,59,41,29,65,40,20,17,31
R_2sU93GsaEHgZGck,michiganstate,1,4,5,4,4,2,4,1,8,1,4,5,1,78,37,28,58,40,29,62,37,20,17,35
R_3nCuzFX6bpV8Ttu,michiganstate,2,3,2,5,4,2,2,2,7,1,3,2,5,71,36,31,74,34,32,84,43,22,17,29
R_1LbAkMRje8Wy1Wv,michiganstate,1,4,3,4,4,1,2,4,6,1,4,3,6,68,32,30,62,33,32,74,31,19,17,27
R_2uPUtZjItpDvXKM,michiganstate,1,6,6,4,4,2,2,6,8,1,6,6,6,72,31,29,76,28,30,70,24,19,17,30
R_2zPcK7DezvBHAw2,michiganstate,1,6,7,5,5,2,2,6,8,1,6,7,7,72,31,32,58,35,30,84,27,18,17,36
R_2WxqmMtet2BuQvl,michiganstate,2,2,2,3,3,1,2,1,7,1,2,2,0,70,35,29,72,38,33,80,32,21,18,33
R_1IibrZSrjMuJzPo,michiganstate,1,2,2,1,1,2,2,1,2,1,2,2,1,62,42,30,69,33,34,71,45,20,18,31
R_1n2YS19kWX5w8Bw,michiganstate,1,2,3,4,4,2,2,1,6,1,2,3,3,73,40,32,54,35,32,74,43,20,18,29
R_12L1PtHgU43Acrq,michiganstate,1,6,6,4,4,2,2,1,5,1,6,6,5,77,38,31,39,40,29,72,42,20,18,37
R_1I5GwNDlEKpVvGr,michiganstate,1,4,5,4,4,2,2,1,8,1,4,5,3,75,39,30,72,40,35,70,45,18,18,33
R_2s1pb5HcEaaIzug,michiganstate,1,4,4,4,5,1,2,1,1,1,4,4,4,52,35,32,63,30,35,63,38,19,18,28
R_3PSlLBld5DbHS69,michiganstate,2,4,4,3,3,2,2,1,1,1,4,4,5,76,33,30,59,44,25,68,42,16,18,33
R_0BCnIHKONiN2fS1,michiganstate,1,2,3,2,3,2,2,5,2,1,2,3,6,60,45,29,45,39,26,76,48,21,18,37
R_2pQe4BSgI8aEGqw,michiganstate,2,1,2,2,4,2,2,2,7,1,1,2,1,80,39,29,72,38,32,72,31,20,18,31
R_3EPVh82BjlwYCSx,michiganstate,1,3,4,5,4,2,2,4,5,1,3,4,2,80,38,31,37,36,39,84,36,19,18,35
R_PMLki2RPUwXSTAZ,michiganstate,1,5,4,3,3,2,2,4,4,1,5,4,3,68,32,24,65,39,26,64,40,20,18,34
R_UXBq31PgA3jyh1f,michiganstate,1,4,4,2,3,1,2,1,1,1,4,4,2,70,33,28,50,40,30,70,45,19,19,34
R_323p4MCWEpXOeRJ,michiganstate,1,2,1,4,4,2,2,1,7,1,2,1,3,67,32,28,40,40,31,80,33,22,19,35
R_yPg2lwzLLvdyRKV,michiganstate,2,5,5,4,4,2,2,1,2,1,5,5,2,66,35,25,56,40,26,75,29,21,19,36
R_1QayI4LE85t7N6Q,michiganstate,1,3,2,4,4,2,2,1,2,1,3,2,5,66,49,29,70,32,32,67,37,20,19,35
R_3R2ictJpsPTLV59,michiganstate,1,2,3,4,2,2,2,1,2,1,2,3,2,70,37,28,43,28,26,51,11,21,19,35
R_3JKp87MjhSfkb5S,michiganstate,1,3,2,5,4,2,2,1,3,1,3,2,4,66,53,25,73,30,36,70,33,19,19,27
R_1I3FFlpW8V4hFCS,michiganstate,1,6,6,5,5,2,2,1,1,1,6,6,5,71,52,30,50,39,34,81,51,22,19,33
R_2ZNQz84pv2J7GFd,michiganstate,3,4,3,4,3,2,2,1,4,1,4,3,8,79,52,32,53,39,27,59,48,17,19,41
R_1MY9ufuf6omjdWG,michiganstate,1,4,4,3,3,1,2,1,5,1,4,4,6,52,38,32,51,38,28,47,32,21,19,35
R_2wvPWg7SQhtoHaX,michiganstate,1,2,2,2,5,2,2,1,8,1,2,2,1,65,33,32,85,37,30,60,31,20,19,30
R_27DsptGA9RRmRel,michiganstate,1,2,2,5,4,2,2,1,6,1,2,2,5,59,36,30,40,33,27,67,36,20,19,27
R_A70B4pVyEHQ2aGJ,michiganstate,1,3,1,5,3,2,2,4,8,1,3,1,1,76,29,31,51,41,32,46,41,20,19,35
R_2xQz56z6GjY1rBO,michiganstate,1,4,3,1,1,1,4,2,3,1,4,3,4,64,41,31,62,32,31,61,22,21,19,30
R_2ckKWB2nzlzgJJH,michiganstate,1,2,2,4,1,2,2,1,2,1,2,2,3,64,41,28,51,32,34,74,27,20,20,31
R_vMqbe00ginSC8md,michiganstate,1,3,3,4,4,2,2,1,2,1,3,3,0,61,37,29,59,35,32,55,32,21,20,31
R_3EYXqOgMMNEwjr5,michiganstate,1,4,4,4,4,2,2,1,5,1,4,4,8,67,35,24,61,41,30,61,43,21,20,29
R_3DALumW9R7XhYdP,michiganstate,2,1,1,2,3,2,2,1,7,1,1,1,1,55,32,32,30,39,28,76,47,22,20,39
R_1nOpEhIY6HvdfS1,michiganstate,3,5,5,5,5,1,2,1,7,1,5,5,4,68,36,29,65,38,29,71,32,19,20,30
R_2t6CU2bsyYk7p3H,michiganstate,1,5,5,4,5,1,2,1,1,1,5,5,6,62,35,29,46,36,27,67,38,19,20,35
R_1gNnkUg6vteBubM,michiganstate,1,2,3,5,5,1,2,1,4,1,2,3,4,73,54,31,63,40,37,77,39,19,20,34
R_sBZO4p4HjbmmASt,michiganstate,1,6,6,4,4,1,2,1,7,1,6,6,6,70,37,31,43,36,31,62,35,19,20,35
R_3k1CPUEZqzOdK4y,michiganstate,1,6,6,4,4,2,2,1,7,1,6,6,7,72,39,32,48,35,30,82,33,16,20,34
R_1JJamNKKt0qNItJ,michiganstate,1,3,2,3,3,2,2,1,1,1,3,2,2,67,33,25,58,36,29,49,32,19,20,33
R_3nVNOcSoUBRP5OA,michiganstate,1,5,6,4,4,1,2,1,7,1,5,6,4,74,42,32,54,41,40,76,15,19,20,29
R_UnC9VcijknhlpZv,michiganstate,1,3,1,5,5,2,2,3,3,1,3,1,5,71,39,25,53,36,34,59,40,20,20,32
R_2scYCyo4idHmHo8,michiganstate,1,1,2,1,3,2,2,1,4,1,1,2,0,71,41,29,73,36,38,79,36,21,21,32
R_2cjh1mNyan83uQH,michiganstate,1,2,2,3,3,2,2,1,8,1,2,2,0,58,34,30,68,30,31,61,32,21,21,30
R_2ya6A7gb6sAdKSn,michiganstate,1,5,6,4,4,2,2,1,1,1,5,6,1,77,35,32,70,38,29,84,42,22,21,31
R_1F8MvFpHIqkOysA,michiganstate,2,1,2,3,3,2,2,1,2,1,1,2,1,61,35,28,59,32,29,68,35,20,21,34
R_2bPOs4jhNukSmDa,michiganstate,1,2,2,4,4,2,2,1,7,1,2,2,10,74,54,32,63,45,31,78,48,19,21,31
R_12G7i3IHX4oPbyX,michiganstate,1,3,6,5,5,2,2,1,7,1,3,6,7,80,39,31,68,50,29,83,42,18,21,36
R_3lYX36jQ36SDBnu,michiganstate,1,2,1,2,3,2,2,1,7,1,2,1,3,50,34,31,66,36,31,60,33,20,21,31
R_UMwpzUZEb35d9st,michiganstate,1,6,6,5,5,1,2,1,8,1,6,6,9,75,41,32,52,49,39,84,40,22,21,33
R_Cgk8hr2jLzv7h1T,michiganstate,2,2,2,3,3,2,2,1,7,1,2,2,4,55,35,24,60,33,30,48,32,17,21,30
R_24iu0GJntNLXDIK,michiganstate,1,2,3,4,5,2,2,1,6,1,2,3,5,66,40,29,69,39,38,84,47,18,21,35
R_2tKDrXd7dd4TwZQ,michiganstate,2,4,3,2,3,2,2,1,1,1,4,3,9,70,35,29,54,36,33,69,39,20,21,35
R_0k4hK2HpuEffOtb,michiganstate,1,5,3,4,4,2,2,1,2,1,5,3,0,63,48,31,54,41,30,84,44,21,21,28
R_RdZKw6Xwii2Q5Db,michiganstate,1,6,5,4,5,1,2,1,7,1,6,5,1,74,31,29,44,41,30,68,39,20,21,33
R_1IMA0UP3gz3VbCx,michiganstate,2,5,6,5,4,1,2,1,7,1,5,6,2,70,36,32,49,41,32,56,40,21,21,36
R_cMkwOXnFZnHtC0h,michiganstate,1,5,2,3,3,2,2,3,8,1,5,2,4,45,33,22,53,38,26,74,37,19,21,30
R_rk9JA9DSnFO80s9,michiganstate,2,3,2,4,2,2,2,4,1,1,3,2,6,57,29,30,27,41,25,39,42,17,21,25
R_3Pdw3PWx4qGgG6y,michiganstate,3,2,2,3,4,2,2,1,8,1,2,2,5,61,28,23,51,37,28,60,33,18,22,29
